customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
3451,Ruprecht,Loreit,Male,88,01-05-1970,Sales Associate,n/a,High Net Worth,N,?? ? ? ? ? ? ? ?¤,No,10
3452,Maura,Estevez,Female,22,04-09-1964,Marketing Manager,Retail,Mass Customer,N,‰»‰»test‰»,No,13
3453,Jammie,McEvon,Female,57,12-03-1989,Product Engineer,Retail,Affluent Customer,N,ë©‰Ì¤‰‰Çèåµ‰?‰´Ìá,No,14
3454,Akim,Mathes,Male,15,09-06-1969,Web Designer III,n/a,Mass Customer,N,',No,18
3455,Coop,Skey,Male,29,25-02-1954,Administrative Officer,n/a,Mass Customer,N,,Yes,11
3456,Clovis,Ortsmann,Female,11,08-11-1959,,n/a,Mass Customer,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),Yes,12
3457,Robbi,Springthorpe,Female,13,26-09-1956,,Manufacturing,Mass Customer,N,ë©‰Ì¤‰‰Çèåµ‰?‰´Ìá,No,16
3458,Alejandro,Shakelade,Male,35,01-12-1977,Web Developer III,Manufacturing,High Net Worth,N,1,Yes,19
3459,Emelda,Ramsdell,Female,62,24-11-2000,,Entertainment,Mass Customer,N,"''''""",Yes,2
3460,Reinhold,Barthrup,Male,22,10-10-1999,Actuary,Financial Services,Mass Customer,N,‰?test‰¤,No,2
3461,Nigel,Izard,Male,28,30-11-1962,Environmental Specialist,Manufacturing,Affluent Customer,N,Ì´Ì‰®å©è‰èåÂ‰?Ì?,Yes,17
3462,Jehanna,Sparhawk,Female,96,03-03-1957,Registered Nurse,Health,High Net Worth,N,-1,No,17
3463,Fletch,Durrett,Male,7,15-06-1984,Compensation Analyst,Financial Services,Affluent Customer,N,‰¡‰«‰µ,No,2
3464,Etheline,Gerretsen,Female,38,09-06-1982,Staff Accountant III,Financial Services,Mass Customer,N,1.00E+96,Yes,4
3465,Hadria,Pizer,Female,71,01-02-1978,Chemical Engineer,Manufacturing,High Net Worth,N,-$1.00,Yes,7
3466,Victor,Zaple,Male,65,28-09-1979,Marketing Assistant,IT,Mass Customer,N,-$1.00,No,18
3467,Killy,Spaducci,Male,31,20-05-1980,VP Quality Control,IT,Mass Customer,N,"""'",No,21
3468,Averill,Woodbridge,Male,4,24-10-1986,Associate Professor,n/a,Mass Customer,N,¬?¾Ê?,No,7
3469,Arabele,Lantoph,Female,90,24-08-1987,Nurse Practicioner,Health,Mass Customer,N,1,Yes,5
3470,Catherina,Ricca,Female,56,01-10-1967,Recruiting Manager,Health,Affluent Customer,N,‰?•ü ? ? ? ? ? ? ? ? ? ? ? ? ? ?,Yes,6
3471,Brita,Afonso,Female,95,05-09-1953,Quality Engineer,IT,High Net Worth,N,‰å«‰¡èÌå¬èÌ‰‰‰,Yes,8
3472,Dionysus,McCarlie,Male,10,27-06-1977,VP Marketing,Retail,Affluent Customer,N,,Yes,18
3473,Sanderson,Alloway,U,34,,Analog Circuit Design manager,IT,Mass Customer,N,,No,
3474,Justinian,Crowhurst,Male,93,06-11-1979,Assistant Manager,Manufacturing,Mass Customer,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",No,14
3475,Correna,Goldsberry,Female,12,31-08-1985,Director of Sales,Retail,Affluent Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ?olop æ‚ ‚ƒ?oqƒl æn æunp‡«p‡«ƒu‡« ƒ?odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ?næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ?olop ƒønsd‡« ƒø‚ƒ?oè´,No,3
3476,Stearn,Willerstone,Male,39,07-09-1989,,Manufacturing,Affluent Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,7
3477,Jaquelin,Leek,Female,90,24-01-1996,Senior Developer,Financial Services,Affluent Customer,N,-1.00E+02,Yes,7
3478,Hartwell,Schach,Male,54,08-08-1986,Quality Control Specialist,Health,Mass Customer,N,(•?Á‰ ‰ ‰•?Á),No,17
3479,Pierette,O' Ronan,Female,39,09-08-1964,,IT,Mass Customer,N,‰,No,13
3480,Jarib,,Male,30,24-06-1959,,n/a,Mass Customer,N,‰Çtest‰Ç,No,20
3481,Haley,Dessent,Male,37,12-10-1997,Systems Administrator IV,Manufacturing,High Net Worth,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,4
3482,Roch,Rilston,Female,71,18-05-2000,Clinical Specialist,Health,Affluent Customer,N,-$1.00,Yes,2
3483,Emlyn,Burnel,Male,19,02-10-1956,Senior Sales Associate,Health,High Net Worth,N,1.00E+02,Yes,15
3484,Hedi,Mowday,Female,10,24-10-1976,Information Systems Manager,Financial Services,High Net Worth,N,íÁêêíIêííí?nêêêví¨íÇokí?íÇíêiíêí?í?íÊíníÁíÈí¨í£í¼gí?êêí?êíÂê í¡têí?híí?eí¢í? êíÂí?êfí«íêí£eêêeí£í´í©lêêêiêÊêêí?nêêíêí?í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí?í£êêaêíí?êêoí?í£í´sê¢í±êí¼íí?íÈ.íí,Yes,20
3485,Berthe,Ludwell,Female,11,21-05-1981,Account Representative II,Financial Services,High Net Worth,N,0/0,Yes,9
3486,Reece,Crewther,Male,67,25-07-1956,Business Systems Development Analyst,Manufacturing,Mass Customer,N,(•?Á‰ ‰ ‰•?Á),No,18
3487,Amalee,Sanderson,Female,4,15-12-1977,Analyst Programmer,Health,High Net Worth,N,<img src=x onerror=alert('hi') />,No,18
3488,Cristobal,Whitrod,Male,63,07-08-1975,Speech Pathologist,Manufacturing,Mass Customer,N,‰¡‰«‰µ‰‰‰,Yes,9
3489,Margo,Fletcher,Female,90,30-10-1969,Help Desk Operator,Argiculture,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,9
3490,Taylor,Dutchburn,Male,45,21-06-1980,VP Product Management,Financial Services,High Net Worth,N,‹È(•À£‰•À£)‹È:*:,No,14
3491,Leanna,Cromb,Female,69,03-04-1976,Business Systems Development Analyst,Financial Services,Affluent Customer,N,‰‰‰,No,10
3492,Urbanus,Redding,Male,83,27-01-1966,Civil Engineer,Manufacturing,Mass Customer,N,1.00E+02,No,19
3493,Jeffie,Eakly,Male,30,29-02-1964,Research Assistant I,Health,High Net Worth,N,(•?ˆ?´ˆ?´•?•?•ÈÀ ‰È‰‰È,No,18
3494,Robers,Richen,Male,72,24-12-1998,Account Representative IV,Argiculture,High Net Worth,N,"'""''''""",No,1
3495,Constantine,Frissell,Female,57,12-07-1987,Programmer III,Financial Services,High Net Worth,N,nil,No,8
3496,Danya,Burnyeat,Male,99,25-04-1986,Editor,Manufacturing,Mass Customer,N,‰»‰»test‰»,Yes,19
3497,Thia,O'Day,Female,73,03-05-1986,Administrative Assistant IV,Manufacturing,Affluent Customer,N,‹‹?‹‹£‹?‹üÁ‹‹»‹‹,Yes,18
3498,Lois,Abrahim,Female,28,02-11-1995,,Manufacturing,Mass Customer,N,,No,5
3499,Shelton,Tewkesberrie,Male,29,17-06-1979,,Manufacturing,Mass Customer,N,‡,Yes,7
3500,Josy,Fleeman,Female,71,21-07-1967,,Entertainment,Affluent Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,17
3501,Kayla,Alentyev,Female,63,19-01-1970,Operator,Telecommunications,Mass Customer,N,<img src=x onerror=alert('hi') />,Yes,18
3502,Wilfrid,Cleaves,Male,5,16-10-1997,Senior Sales Associate,Retail,High Net Worth,N,0/0,Yes,3
3503,Tootsie,Rafter,Female,53,12-03-1979,Financial Advisor,Financial Services,Affluent Customer,N,,Yes,10
3504,Keriann,Perdue,Female,39,06-07-1963,Business Systems Development Analyst,Manufacturing,Mass Customer,N,`‰‰Â‰?‰¼•Â•Â‰Áå¡åá‰‰å±,Yes,6
3505,Dolly,Scallan,Female,41,06-08-1974,,Retail,Mass Customer,N,?? ? ? ? ? ? ? ?¤,No,14
3506,Mercy,Donisi,Female,19,18-06-1975,Web Designer I,Financial Services,Mass Customer,N,Œ£?¾?¢»,No,15
3507,Christoph,Greatreax,Male,70,03-03-1955,Physical Therapy Assistant,Financial Services,Mass Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,No,5
3508,Malvin,Marre,Male,89,09-08-1986,Pharmacist,Health,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,No,5
3509,Janine,Hesey,Female,85,22-11-1978,Pharmacist,Health,Mass Customer,N,0,Yes,15
3510,Jemima,Izaac,U,48,,Safety Technician II,IT,Affluent Customer,N,,Yes,
3511,Willem,Spraging,Male,23,31-12-1966,Food Chemist,Health,Affluent Customer,N,1,No,10
3512,Vladimir,Abramowsky,Male,68,24-03-1994,VP Accounting,Financial Services,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,8
3513,Enriqueta,Waterhowse,U,80,,Internal Auditor,IT,Affluent Customer,N,,Yes,
3514,Darcy,Ilett,Male,25,24-08-1962,Environmental Specialist,n/a,Mass Customer,N,1.00E+02,No,8
3515,Leelah,Pynner,Female,11,14-01-1975,Staff Scientist,Telecommunications,High Net Worth,N,•?•?´‰À‹?‰?(•?Á‰‰À‰•?Á)‰±‰À•?´•?,Yes,18
3516,Diarmid,Vearnals,Male,93,30-04-1977,,Property,Mass Customer,N,test‰Êtest‰Ç,Yes,15
3517,Domeniga,Terney,Female,47,04-07-1957,Accounting Assistant IV,n/a,Mass Customer,N,-1.00E+02,Yes,6
3518,Magdaia,Beardwell,Female,45,18-06-1980,Biostatistician I,IT,Mass Customer,N,•?•?´‰À‹?‰?(•?Á‰‰À‰•?Á)‰±‰À•?´•?,Yes,8
3519,Aldus,Kenningley,Male,16,21-05-1978,Software Consultant,Manufacturing,Mass Customer,N,‰?test‰¤,Yes,11
3520,Travis,Kaszper,Male,41,17-08-1963,Research Nurse,Health,Mass Customer,N,-1,Yes,16
3521,Oneida,Olivia,Female,27,10-03-1980,Research Associate,n/a,High Net Worth,N,•?•?´‰À‹?‰?(•?Á‰‰À‰•?Á)‰±‰À•?´•?,Yes,16
3522,Lorri,Byrth,Female,73,21-08-1989,Cost Accountant,Financial Services,High Net Worth,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,Yes,11
3523,Lin,Tarver,Male,33,14-06-1975,,n/a,Affluent Customer,N,Œ£?¾?¢»,No,19
3524,Waiter,Piscopello,Male,38,30-12-1973,Design Engineer,Financial Services,Mass Customer,N,$1.00,Yes,18
3525,Town,Yitzhakov,Male,55,16-08-1996,Editor,n/a,Mass Customer,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,No,2
3526,Pail,Iacopini,Male,84,19-09-1978,General Manager,Telecommunications,High Net Worth,N,1.00E+96,Yes,13
3527,Kiley,Scotson,Female,77,02-12-1978,Senior Cost Accountant,Financial Services,High Net Worth,N,‹È(•À£‰•À£)‹È:*:,No,18
3528,Eliot,Scammell,Male,69,06-04-1964,Internal Auditor,Manufacturing,Mass Customer,N,,Yes,7
3529,Austine,Kinny,Female,37,23-11-1960,Structural Analysis Engineer,IT,High Net Worth,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),Yes,16
3530,Erik,Kenneford,Male,19,23-10-1973,Staff Scientist,n/a,High Net Worth,N,1.00E+02,Yes,8
3531,Shannah,Pountain,Female,4,27-01-1969,Marketing Manager,Retail,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,11
3532,May,Birch,Female,27,24-07-1990,Media Manager I,Health,High Net Worth,N,1,Yes,7
3533,Neale,Lowings,Male,62,14-02-1981,,Financial Services,Affluent Customer,N,-1.00E+02,Yes,8
3534,Kacie,Stanbrooke,Female,92,15-05-1975,Associate Professor,Manufacturing,Affluent Customer,N,•ÈÀ,Yes,3
3535,Bren,Dabbes,Female,8,15-09-1994,Technical Writer,Manufacturing,High Net Worth,N,ôÁô¢ô£,No,6
3536,Laurence,Aulsford,Male,46,24-12-1967,Professor,Retail,Affluent Customer,N,0/0,No,18
3537,Sholom,Pavlasek,Male,1,15-01-1997,Graphic Designer,Financial Services,Mass Customer,N,-1.00E+02,No,4
3538,Kerby,Nassie,Male,19,14-11-1977,Marketing Manager,Health,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,8
3539,Sheelah,Caine,Female,94,21-03-1985,,IT,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,Yes,16
3540,Ali,Naris,Male,49,27-08-1954,,n/a,Mass Customer,N,1,Yes,7
3541,Aloin,Harhoff,Male,72,03-01-1986,,Health,Mass Customer,N,"""'",No,11
3542,Perl,Suddaby,Female,23,11-03-1975,Financial Analyst,Financial Services,Mass Customer,N,‰?À ?»?À ??À ??À ??À ??À,No,10
3543,Shanie,Zahor,Female,15,25-12-1986,Food Chemist,Health,High Net Worth,N,‰£,Yes,21
3544,Benoite,Trahmel,Female,25,13-08-1998,Help Desk Technician,n/a,Affluent Customer,N,‰£,No,1
3545,Wenonah,Filgate,Female,66,19-07-1974,Developer II,n/a,High Net Worth,N,‡,No,4
3546,Hally,Pollie,Female,91,29-09-1983,GIS Technical Architect,Manufacturing,Affluent Customer,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,Yes,9
3547,Ganny,Dwerryhouse,Male,19,06-05-1975,Senior Financial Analyst,Financial Services,Affluent Customer,N,01-Feb,No,8
3548,Dalli,Seden,Male,65,02-08-1958,,n/a,Affluent Customer,N,?µ ? ? ?,No,12
3549,Jodee,Macewan,Female,0,24-02-1966,Sales Representative,Retail,Mass Customer,N,‰?test‰¤,No,7
3550,Daisey,Britto,Female,50,27-11-1988,Environmental Tech,Retail,Mass Customer,N,•?•?´‰À‹?‰?(•?Á‰‰À‰•?Á)‰±‰À•?´•?,Yes,16
3551,Zed,Douris,Male,37,10-05-1962,Pharmacist,Health,Mass Customer,N,?©??,Yes,8
3552,Ebeneser,Lowde,Male,33,07-09-1992,Internal Auditor,Retail,Affluent Customer,N,‡,Yes,9
3553,Dietrich,Geggie,Male,97,29-12-1974,Graphic Designer,Health,Mass Customer,N,‰»‰»test‰»,No,10
3554,Briggs,Mower,Male,34,06-04-1978,GIS Technical Architect,IT,Mass Customer,N,“ü‘‘¡’Ê‘´«,Yes,16
3555,Latashia,,Female,96,26-02-1976,Programmer Analyst II,Manufacturing,Mass Customer,N,‰Çtest‰Ç,No,21
3556,Larina,Gheeorghie,Female,38,05-07-1997,Senior Developer,Manufacturing,High Net Worth,N,"<>?:""{}|_+",No,3
3557,Tisha,Gibbings,Female,79,12-05-1978,,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,No,18
3558,Torey,Sarney,Male,16,05-09-1954,,n/a,High Net Worth,N,<img src=x onerror=alert('hi') />,Yes,7
3559,Farra,Bails,Female,80,19-02-1985,Assistant Media Planner,Entertainment,High Net Worth,N,0/0,Yes,17
3560,Gav,Bonin,Male,98,01-09-1980,Structural Analysis Engineer,Retail,Mass Customer,N,test‰Êtest‰Ç,Yes,7
3561,Emelda,Allbones,Female,15,16-11-1968,Help Desk Operator,Financial Services,Mass Customer,N,!@#$%^&*(),Yes,5
3562,Martynne,Bullivant,Female,76,02-01-1973,Recruiting Manager,n/a,Affluent Customer,N,,No,10
3563,De,Leyband,Female,70,12-03-1990,,Financial Services,Affluent Customer,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,10
3564,Sandy,Olford,Male,43,15-05-1972,Programmer Analyst IV,n/a,High Net Worth,N,‰»‰»test‰»,Yes,18
3565,Charyl,Pottiphar,U,14,,Structural Engineer,IT,High Net Worth,N,,Yes,
3566,Bram,Pheasant,Male,96,02-11-1976,Social Worker,Health,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,10
3567,Eileen,Ilchenko,Female,17,14-09-1980,Nurse,Financial Services,Affluent Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ?olop æ‚ ‚ƒ?oqƒl æn æunp‡«p‡«ƒu‡« ƒ?odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ?næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ?olop ƒønsd‡« ƒø‚ƒ?oè´,Yes,14
3568,Berthe,Griniov,Female,13,15-09-1955,Nurse,Retail,Affluent Customer,N,1'; DROP TABLE users--,No,5
3569,Janel,Daice,Female,24,18-05-1973,Senior Editor,n/a,Affluent Customer,N,“Â’??’“ “«’“¡µÂ“,No,12
3570,Mordy,Hedin,Male,13,31-01-1962,,Entertainment,Mass Customer,N,1/0,No,7
3571,Othilia,Metcalf,Female,9,09-06-1976,Senior Sales Associate,Property,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,Yes,3
3572,Willis,Tilston,Male,54,21-03-1986,Sales Representative,Retail,Affluent Customer,N,01-Feb,Yes,2
3573,Mab,Dwyer,Female,68,16-10-1996,Accounting Assistant I,Manufacturing,Mass Customer,N,-1.00E+02,Yes,3
3574,Eileen,Eland,Female,33,05-02-1991,Clinical Specialist,Health,Mass Customer,N,“Â’??’“ “«’“¡µÂ“,No,6
3575,Kandace,Desesquelle,Female,82,06-11-1973,Administrative Assistant I,IT,Affluent Customer,N,?µ ? ? ?,Yes,13
3576,Rochette,Ebbens,Female,10,19-09-1969,Account Coordinator,n/a,Mass Customer,N,?Ê?Ê±?Ê??Ê±?Ê±ü?Ê??Ê?,No,11
3577,Fowler,Scotsbrook,Male,29,18-02-1964,Staff Scientist,Retail,High Net Worth,N,-1.00E+02,No,10
3578,Dorella,Sineath,Female,57,27-10-1956,Staff Accountant IV,Property,Mass Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ ?,No,12
3579,Rachel,Somes,Female,32,15-09-1987,Software Test Engineer III,Health,High Net Worth,N,“ü‘‘¡’Ê‘´«,No,20
3580,Roby,Samson,Female,61,24-04-1972,Occupational Therapist,Health,Mass Customer,N,,No,10
3581,Lindsy,Ygo,Female,38,10-07-1957,,n/a,Mass Customer,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",Yes,6
3582,Beryle,Qusklay,Female,66,11-12-1961,Media Manager II,Property,Mass Customer,N,?? ? ? ? ? ? ? ?,No,17
3583,Josselyn,Mathey,Female,71,27-05-1965,Assistant Professor,Retail,Affluent Customer,N,‰¡‰«‰µ‰‰‰,No,5
3584,Adler,Teale,Male,95,14-01-1962,,Health,Mass Customer,N,"__•?(,_,*)",No,10
3585,Concordia,Lunbech,Female,41,28-07-1962,,Financial Services,High Net Worth,N,"""'",Yes,20
3586,Abby,Brownstein,Female,79,05-02-1979,Registered Nurse,Health,Affluent Customer,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),No,10
3587,Ines,Galfour,Female,85,24-09-1997,,n/a,Affluent Customer,N,?Ê?Ê±?Ê??Ê±?Ê±ü?Ê??Ê?,No,2
3588,Henrie,Beadman,Female,15,04-06-1961,Web Developer III,Health,Affluent Customer,N,,Yes,18
3589,Nalani,Dummer,Female,73,19-02-1962,Computer Systems Analyst II,Health,High Net Worth,N,‰Á,No,17
3590,Carolan,Velez,Female,32,16-04-1978,,Manufacturing,Mass Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ ?,Yes,19
3591,Dwight,Kinsey,Male,15,28-10-1978,Accountant III,Financial Services,Mass Customer,N,‹‹?‹‹£‹?‹üÁ‹‹»‹‹,No,10
3592,Pall,MacCart,Male,72,27-04-1954,Junior Executive,n/a,Mass Customer,N,‡Ê,No,12
3593,Carry,Abercromby,Female,71,10-04-1996,Legal Assistant,Retail,Mass Customer,N,test‰Êtest‰Ç,No,5
3594,Gustavo,Juschka,Male,45,04-01-1986,Marketing Assistant,Manufacturing,Mass Customer,N,nil,No,18
3595,Timi,Huson,Female,81,06-12-1975,Software Consultant,Retail,Mass Customer,N,,No,6
3596,Christi,Gilluley,Female,57,25-12-1977,Executive Secretary,Retail,Mass Customer,N,`‰‰Â‰?‰¼•Â•Â‰Áå¡åá‰‰å±,No,20
3597,Giorgi,,Male,71,16-06-1954,Analog Circuit Design manager,Property,Affluent Customer,N,',Yes,16
3598,Penny,McKirdy,Male,72,17-12-1994,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,‰?À ?»?À ??À ??À ??À ??À,Yes,5
3599,Lane,Maguire,Male,11,27-02-1956,Physical Therapy Assistant,n/a,High Net Worth,N,1.00E+02,Yes,6
3600,Godart,Gooderick,Male,88,17-05-1962,Staff Accountant II,n/a,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,16
3601,Fanya,Gethyn,Female,85,23-12-1975,Junior Executive,IT,Mass Customer,N,nil,No,18
3602,Alicea,Scamwell,Female,23,27-11-1988,Account Coordinator,Health,Mass Customer,N,‹È(•À£‰•À£)‹È:*:,No,12
3603,Cale,Yaneev,Male,90,27-09-1954,Sales Representative,Retail,Mass Customer,N,01-Feb,Yes,14
3604,Findlay,Lubman,Male,3,09-04-1971,VP Quality Control,Health,High Net Worth,N,‰?•ü ? ? ? ? ? ? ? ? ? ? ? ? ? ?,Yes,9
3605,Andy,Risely,Male,54,28-01-1994,Internal Auditor,n/a,Mass Customer,N,Tíí?í¼í¼oê íáií?íÂêí»ênííêvêíííí?oí¦íí¡íÊkeêêí¨í¼í»í?í±í? ítêíêí?í£íÈí»hí?êí?í?í?íí?eêí£í¡í?íÂê í¢í?íÈí±íhêêêêíí£í?ií?í?í£í¡í?víÈêeí¼í?í?í»í¡-mí¢iêníí¼íí?íøí¡díµí?íêí©í?íí? íí´í±í?í?ríííeêpêÊrí?ííÈí?íeêí¼íÊí£sí,No,6
3606,Jamima,Wainscot,Female,52,09-02-1957,Graphic Designer,n/a,High Net Worth,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ ?,No,15
3607,Troy,Blaydes,Male,99,22-05-2001,Clinical Specialist,Health,Mass Customer,N,“Â’??’“ “«’“¡µÂ“,No,1
3608,Conway,Surgen,Male,86,17-05-1973,Nurse Practicioner,Argiculture,High Net Worth,N,<script>alert('hi')</script>,No,8
3609,Chicky,Butterfield,Male,69,02-09-1997,Marketing Manager,Manufacturing,Mass Customer,N,0/0,No,4
3610,Erl,Markel,Male,1,29-03-1987,Graphic Designer,Financial Services,High Net Worth,N,‰,Yes,16
3611,Uriah,Chantree,Male,20,10-04-1970,Statistician II,n/a,Affluent Customer,N,èƒnb‡«lƒ ƒu®ƒƒø ‚ƒ?olop æ‚ ‚ƒ?oqƒl æn æunp‡«p‡«ƒu‡« ƒ?odƒø‚æ poƒøsn‡«‚ op p‚s 'æ‡«l‚ ®u‡«ƒs‡«d‡«pƒ ƒ?næ‚æƒ‚suoƒ 'æ‚ƒøƒ æ‡«s ƒ?olop ƒønsd‡« ƒø‚ƒ?oè´,Yes,10
3612,Normand,Matous,Male,27,27-11-1979,,IT,High Net Worth,N,¡Šü?‹‹‹Ç‹‹‹?Šü‹‹,No,15
3613,Fairfax,Pummery,Male,27,21-04-1972,Budget/Accounting Analyst II,Health,Mass Customer,N,íí¼êí?íøêTí±í?êí´êêhêí?eêêí?ííí?í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí?í¼í?êíøêeêíÊíÈíÊrí¬í?êí¼íêíídêíÊíí?íÂíií?êí©êêí?aíÊííÂêínêê íÈíí¡êêhíµêií?íví¢êeêí?ê-ñí?í©í?êmí?í?íÇiêêíí?níêdí£í êíøí?êoí¬ííøí¡í?,Yes,9
3614,Berkie,Gimber,Male,59,23-06-1961,Environmental Specialist,Retail,Affluent Customer,N,null,Yes,18
3615,Junia,Napton,Female,63,09-07-1978,Safety Technician II,IT,Mass Customer,N,0/0,Yes,8
3616,Vale,Dagnan,Male,42,02-04-2001,Product Engineer,Property,High Net Worth,N,‡Ê,No,2
3617,Jessa,Milnthorpe,Female,11,06-05-1990,Structural Analysis Engineer,Manufacturing,Mass Customer,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,Yes,3
3618,Evyn,Rouby,Male,2,28-04-1966,Statistician IV,Retail,Affluent Customer,N,‰‰‰,Yes,19
3619,Myranda,Cridland,Female,18,17-02-1996,Administrative Assistant IV,n/a,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,1
3620,Gerry,Ackhurst,Male,21,30-07-1991,Computer Systems Analyst II,Retail,Mass Customer,N,¬?¾Ê?,No,5
3621,Umeko,Hearfield,Female,13,16-01-1975,Developer IV,Health,High Net Worth,N,Ì´Ì‰®å©è‰èåÂ‰?Ì?,No,15
3622,Anetta,Brosenius,Female,84,02-09-1983,Compensation Analyst,Financial Services,Mass Customer,N,1,No,2
3623,Oren,Barwack,Male,56,25-11-1984,Senior Quality Engineer,Manufacturing,Affluent Customer,N,‰Çtest‰Ç,Yes,15
